Scene,Filename,Method,BE (cm),Compression Ratio,Compression Time (s),Decompression Time (s),Mean Error (Axis),Max Error (Axis),Mean Error (L2),Max Error (L2),Num Packets,Chamfer Distance,Occupancy IoU
city,0000000000.bin,EB-HC-3D(L2),1.0,0.2633530278615598,,,0.0037853685207664,0.0056243538856506,0.0048680818246079,0.0084795943430301,3060,5.120112581461783e-05,0.8966563541170871
city,0000000001.bin,Huffman,0.0,0.6536415987761829,,,0.0,0.0,0.0,0.0,7603,0.0,1.0
city,0000000001.bin,EB-HC(Axis),1.0,0.3438938459718313,,,0.004661972168833,0.0090000629425048,0.0058393811926279,0.0103929281365734,4000,7.575315627602258e-05,0.8855678653948693
city,0000000001.bin,EB-HC(L2),1.0,0.3504834187639117,,,0.0039061843417584,0.0070000886917114,0.0048839448322374,0.0086615190903309,4077,5.321929726367028e-05,0.9138356082015512
city,0000000001.bin,EB-Octree(Axis),1.0,0.5502767895711412,,,0.0001583232369739,0.0080001354217529,0.0001839933940349,0.0099498241470104,6400,1.7581825776158177e-06,0.9994814826453812
city,0000000001.bin,EB-Octree(L2),1.0,0.5438722475808426,,,0.0003613425942603,0.010000005364418,0.0004030464763579,0.0100001335145179,6326,4.544926701048442e-06,0.9989944537841532
city,0000000001.bin,EB-HC-3D(Axis),1.0,0.2622801297554292,,,0.0037929078098386,0.0052881240844726,0.0048751712755073,0.0085443849539931,3051,5.1342693519578256e-05,0.899488189563842
city,0000000001.bin,EB-HC-3D(L2),1.0,0.2622801297554292,,,0.0037929078098386,0.0052881240844726,0.0048751712755073,0.0085443849539931,3051,5.1342693519578256e-05,0.899488189563842
city,0000000002.bin,Huffman,0.0,0.65356538226199,,,0.0,0.0,0.0,0.0,7623,0.0,1.0
city,0000000002.bin,EB-HC(Axis),1.0,0.3435089683330178,,,0.0046587293036282,0.0090000629425048,0.0058324338670525,0.0103929281365734,4007,7.560033098869967e-05,0.8888626047873206
city,0000000002.bin,EB-HC(L2),1.0,0.3500194814637988,,,0.0039037002716213,0.0080000162124633,0.004877470020554,0.0086615534985765,4083,5.310342056911384e-05,0.89374165801572
city,0000000002.bin,EB-Octree(Axis),1.0,0.5494129494113031,,,0.0001558409421704,0.0080001354217529,0.0001815801777074,0.0099498241470104,6408,1.7327541990335926e-06,0.9994679186228482
city,0000000002.bin,EB-Octree(L2),1.0,0.5430766719074548,,,0.0003508970257826,0.0099999979138374,0.0003920629643536,0.0100003242510865,6334,4.415122516163639e-06,0.9986229559502386
city,0000000002.bin,EB-HC-3D(Axis),1.0,0.2627061673924198,,,0.0037641583476215,0.0052908062934875,0.0048211502536849,0.0084462974107073,3064,5.038036744996401e-05,0.8982410752784097
city,0000000002.bin,EB-HC-3D(L2),1.0,0.2627082252935253,,,0.0037641336675733,0.0052908062934875,0.0048211188448473,0.0084462974107073,3064,5.03797485879222e-05,0.8982692993933626
city,0000000003.bin,Huffman,0.0,0.6534761397651393,,,0.0,0.0,0.0,0.0,7629,0.0,1.0
city,0000000003.bin,EB-HC(Axis),1.0,0.3430424437792616,,,0.0046544894576072,0.0090003013610839,0.0058265558080735,0.0103929281365734,4005,7.54302535813939e-05,0.8860750244772106
city,0000000003.bin,EB-HC(L2),1.0,0.3495738901132638,,,0.0039056949317455,0.0080000162124633,0.0048804922732247,0.0086625181428927,4081,5.313676670342073e-05,0.8953054813422976
city,0000000003.bin,EB-Octree(Axis),1.0,0.5486970000986809,,,0.0001503734529251,0.0080001354217529,0.0001759314009337,0.0098994517782387,6406,1.689662970831813e-06,0.9995201832590392
city,0000000003.bin,EB-Octree(L2),1.0,0.542857691084723,,,0.0003361895796842,0.0099999997764825,0.0003766129365684,0.0100001335145179,6338,4.255669675301006e-06,0.9988856386683382
city,0000000003.bin,EB-HC-3D(Axis),1.0,0.2618821475170773,,,0.0037657567299902,0.0051109790802001,0.0048230457002273,0.0085964852783274,3058,5.037537434327222e-05,0.894398989379673
city,0000000003.bin,EB-HC-3D(L2),1.0,0.2618821475170773,,,0.0037657567299902,0.0051109790802001,0.0048230457002273,0.0085964852783274,3058,5.037537434327222e-05,0.894398989379673
city,0000000004.bin,Huffman,0.0,0.6534972333763074,,,0.0,0.0,0.0,0.0,7640,0.0,1.0
city,0000000004.bin,EB-HC(Axis),1.0,0.3428813670665714,,,0.0046669691801071,0.0090000629425048,0.0058446280916705,0.0103929281365734,4009,7.584923086002924e-05,0.8814437516466146
city,0000000004.bin,EB-HC(L2),1.0,0.3494622772946621,,,0.0039058956317603,0.0079998970031738,0.0048803402601327,0.0086615018863106,4086,5.312363837010148e-05,0.8990045195403658
city,0000000004.bin,EB-Octree(Axis),1.0,0.5488733689716618,,,0.0001492459850851,0.0070002079010009,0.0001738062387396,0.0099498361278938,6417,1.6687119099551354e-06,0.9996422126812272
city,0000000004.bin,EB-Octree(L2),1.0,0.5427447808461776,,,0.0003366838791407,0.0100002288818359,0.0003763099017242,0.0100002288818359,6346,4.247008532652695e-06,0.999020019599608
city,0000000004.bin,EB-HC-3D(Axis),1.0,0.262045043343543,,,0.003767292946577,0.0052653551101684,0.0048289709646941,0.0085421633345589,3064,5.0492501957858434e-05,0.8952860263297715
city,0000000004.bin,EB-HC-3D(L2),1.0,0.2620484648420499,,,0.0037672678008675,0.0052653551101684,0.0048289260097023,0.0085421633345589,3064,5.04916454570438e-05,0.8952860263297715
person,0000000000.bin,Huffman,0.0,0.6459080184304935,,,0.0,0.0,0.0,0.0,7801,0.0,1.0
person,0000000000.bin,EB-HC(Axis),1.0,0.335076758395201,,,0.0046744490973651,0.0090000629425048,0.0058657983813349,0.0103929281365734,4047,7.625930530423045e-05,0.8819306888787309
person,0000000000.bin,EB-HC(L2),1.0,0.3418225945768352,,,0.0039241639897227,0.0080000162124633,0.0049198019020768,0.0086610028944555,4129,5.382941140267648e-05,0.9023526392334672
person,0000000000.bin,EB-Octree(Axis),1.0,0.5441340900539985,,,0.0002210945676779,0.0089998245239257,0.0002554711714006,0.0106302164179052,6572,2.3749174861421635e-06,0.9992087896279512
person,0000000000.bin,EB-Octree(L2),1.0,0.5349420271423196,,,0.0005003339610993,0.0100002288818359,0.0005568536869461,0.0100002288818359,6461,6.229925635654176e-06,0.9982018916100264
person,0000000000.bin,EB-HC-3D(Axis),1.0,0.2375005961559862,,,0.0037233128678053,0.0049991607666015,0.0047668631573691,0.0085153769176237,2869,4.924478556605633e-05,0.9003333048457397
person,0000000000.bin,EB-HC-3D(L2),1.0,0.2375019209470666,,,0.0037233170587569,0.0049991607666015,0.0047668740659958,0.0085153769176237,2869,4.9245018086175305e-05,0.9003008238471268
person,0000000001.bin,Huffman,0.0,0.6458937673188901,,,0.0,0.0,0.0,0.0,7802,0.0,1.0
person,0000000001.bin,EB-HC(Axis),1.0,0.33500495393109,,,0.0046692565083503,0.0090000629425048,0.0058592484755046,0.0103929281365734,4047,7.609378093148973e-05,0.8896194359497112
person,0000000001.bin,EB-HC(L2),1.0,0.3418020387943138,,,0.0039209243841469,0.0080000162124633,0.0049078721622699,0.0086609340738627,4129,5.356681886350551e-05,0.9150893026299926
person,0000000001.bin,EB-Octree(Axis),1.0,0.544577432327182,,,0.0002084467705572,0.0080000162124633,0.0002403028915522,0.0099498361278938,6579,2.221076165976526e-06,0.9992811960897068
person,0000000001.bin,EB-Octree(L2),1.0,0.535738506614955,,,0.0004852972924709,0.0099999997764825,0.0005400450494733,0.0100003242510865,6472,6.035565328245834e-06,0.9980773722890052
person,0000000001.bin,EB-HC-3D(Axis),1.0,0.2390741977015879,,,0.0037082701455801,0.0050010681152343,0.0047346511851889,0.0085197063745349,2888,4.865293313603166e-05,0.9058442670686172
person,0000000001.bin,EB-HC-3D(L2),1.0,0.2390748599918405,,,0.0037082850467413,0.0050010681152343,0.0047346722075252,0.0085197063745349,2888,4.865335045370075e-05,0.9058442670686172
person,0000000002.bin,Huffman,0.0,0.6459293814501278,,,0.0,0.0,0.0,0.0,7802,0.0,1.0
person,0000000002.bin,EB-HC(Axis),1.0,0.3350125193752236,,,0.0046766670420765,0.0090000629425048,0.0058742183158806,0.0103929281365734,4047,7.646437132598564e-05,0.8980030721966206
person,0000000002.bin,EB-HC(L2),1.0,0.3418147132466913,,,0.0039189481176435,0.0080000013113021,0.0049079098840189,0.0086610028944555,4129,5.357884690936931e-05,0.9068862685953246
person,0000000002.bin,EB-Octree(Axis),1.0,0.5446266046659513,,,0.0002143001038348,0.0089999437332153,0.00024768438189,0.0100994781917233,6578,2.309880866189444e-06,0.9992630935691434
person,0000000002.bin,EB-Octree(L2),1.0,0.5358153491514646,,,0.0004876596794929,0.0099999979138374,0.0005428701340649,0.0100001335145179,6472,6.073938076831411e-06,0.9983105982998148
person,0000000002.bin,EB-HC-3D(Axis),1.0,0.2392598333399573,,,0.0037144729867577,0.0049998760223388,0.0047421579141013,0.0085985573728312,2890,4.878777957685879e-05,0.9061900849082444
person,0000000002.bin,EB-HC-3D(L2),1.0,0.2392611581415683,,,0.0037144818343222,0.0049998760223388,0.0047421591195142,0.0085985573728312,2890,4.8787799252274856e-05,0.9061900849082444
person,0000000003.bin,Huffman,0.0,0.6459511457025227,,,0.0,0.0,0.0,0.0,7803,0.0,1.0
person,0000000003.bin,EB-HC(Axis),1.0,0.335105072406174,,,0.0046717184595763,0.0090000629425048,0.0058604010801835,0.0103929281365734,4048,7.609431134321187e-05,0.8939185166283916
person,0000000003.bin,EB-HC(L2),1.0,0.3418111875884214,,,0.003925148397684,0.0080000162124633,0.0049193375229952,0.0086609383751177,4129,5.381673710439264e-05,0.914840928632846
person,0000000003.bin,EB-Octree(Axis),1.0,0.5447471744901365,,,0.0002094455849146,0.0090000629425048,0.0002429799715476,0.0100994781917233,6580,2.2553880598853875e-06,0.9994074340096966
person,0000000003.bin,EB-Octree(L2),1.0,0.5360964514881283,,,0.0004734538670163,0.010000005364418,0.0005284638927197,0.0100001335145179,6476,5.891177202154382e-06,0.9983122362869198
person,0000000003.bin,EB-HC-3D(Axis),1.0,0.2381926009526988,,,0.0037281629629433,0.0049996376037597,0.00477179289693,0.0085085757952193,2878,4.935294947668678e-05,0.908734305143973
person,0000000003.bin,EB-HC-3D(L2),1.0,0.2381926009526988,,,0.0037281629629433,0.0049996376037597,0.00477179289693,0.0085085757952193,2878,4.935294947668678e-05,0.908734305143973
person,0000000004.bin,Huffman,0.0,0.6459795591981952,,,0.0,0.0,0.0,0.0,7798,0.0,1.0
person,0000000004.bin,EB-HC(Axis),1.0,0.3350320387911951,,,0.0046702767722308,0.0090000629425048,0.0058585097391228,0.0103929281365734,4044,7.608801695891261e-05,0.8973362646352063
person,0000000004.bin,EB-HC(L2),1.0,0.3418036633183015,,,0.003919830545783,0.0080000162124633,0.0049108016616624,0.0086610028944555,4126,5.363127556154876e-05,0.9216441099295676
person,0000000004.bin,EB-Octree(Axis),1.0,0.5447363328110626,,,0.0002105574385495,0.0080000162124633,0.0002422395882214,0.0099498301372754,6576,2.237318140455874e-06,0.9992277853602471
person,0000000004.bin,EB-Octree(L2),1.0,0.535876950893295,,,0.0004866821691393,0.0100002288818359,0.0005410464906113,0.0100003242510865,6469,6.046082843226461e-06,0.9982401637725142
person,0000000004.bin,EB-HC-3D(Axis),1.0,0.2394617960280912,,,0.0037122883368283,0.0049991607666015,0.004735925147092,0.008609544089142,2891,4.872670941970419e-05,0.906973553322128
person,0000000004.bin,EB-HC-3D(L2),1.0,0.2394617960280912,,,0.0037122883368283,0.0049991607666015,0.004735925147092,0.008609544089142,2891,4.872670941970419e-05,0.906973553322128
residential,0000000000.bin,Huffman,0.0,0.6475419194723137,,,0.0,0.0,0.0,0.0,7838,0.0,1.0
residential,0000000000.bin,EB-HC(Axis),1.0,0.3361013073191365,,,0.0046703801490366,0.0090000033378601,0.0058598694916631,0.0103929281365734,4069,7.607633750699781e-05,0.8868102945580054
residential,0000000000.bin,EB-HC(L2),1.0,0.3428560098346354,,,0.0039273705333471,0.0079999566078186,0.0049189761337774,0.0086614846823587,4150,5.3786088420185375e-05,0.902792124207415
residential,0000000000.bin,EB-Octree(Axis),1.0,0.5501143408547144,,,0.0001892295986181,0.0079998970031738,0.0002185279525059,0.0099498361278938,6659,2.03693585580531e-06,0.999415526944208
residential,0000000000.bin,EB-Octree(L2),1.0,0.5396253849916062,,,0.0005087363533675,0.010000005364418,0.0005592142613671,0.0100001335145179,6532,6.419022875487382e-06,0.9984470753251958
residential,0000000000.bin,EB-HC-3D(Axis),1.0,0.2463529893854674,,,0.0037338624242693,0.0050010681152343,0.0047829947132755,0.0086211559459531,2982,4.955401626861824e-05,0.907073376530336
residential,0000000000.bin,EB-HC-3D(L2),1.0,0.2463529893854674,,,0.0037338624242693,0.0050010681152343,0.0047829947132755,0.0086211559459531,2982,4.955401626861824e-05,0.907073376530336
residential,0000000001.bin,Huffman,0.0,0.6470747396803505,,,0.0,0.0,0.0,0.0,7837,0.0,1.0
residential,0000000001.bin,EB-HC(Axis),1.0,0.3353242072834016,,,0.0046753687784075,0.0090000629425048,0.0058670351849026,0.0103929281365734,4062,7.625163223509999e-05,0.8841069005774146
residential,0000000001.bin,EB-HC(L2),1.0,0.3420472049820728,,,0.0039247656241059,0.0080000162124633,0.0049183353014069,0.0086614158672348,4143,5.3777555935019696e-05,0.8957530182602763
residential,0000000001.bin,EB-Octree(Axis),1.0,0.5492064246968772,,,0.0001873748551588,0.0070000290870666,0.0002167307596891,0.0099498361278938,6652,2.0179927945919184e-06,0.9995146281047064
residential,0000000001.bin,EB-Octree(L2),1.0,0.5395922341384021,,,0.0004905161331407,0.0099999997764825,0.0005395849537271,0.0100002288932043,6536,6.166784961205079e-06,0.998560693544878
residential,0000000001.bin,EB-HC-3D(Axis),1.0,0.2460380683634672,,,0.0037340025883167,0.0049991607666015,0.0047846523659854,0.0085439858672069,2980,4.96029971104601e-05,0.8825506532853626
residential,0000000001.bin,EB-HC-3D(L2),1.0,0.2460393894477075,,,0.0037340123672038,0.0049991607666015,0.0047846788329893,0.0085439858672069,2980,4.9603476331866135e-05,0.8825506532853626
residential,0000000002.bin,Huffman,0.0,0.6464453694604704,,,0.0,0.0,0.0,0.0,7831,0.0,1.0
residential,0000000002.bin,EB-HC(Axis),1.0,0.3346884972209895,,,0.0046819988638162,0.0090000629425048,0.005872980947748,0.0103929281365734,4055,7.630940644183314e-05,0.8814272211720227
residential,0000000002.bin,EB-HC(L2),1.0,0.3413989359453919,,,0.0039200596511363,0.0079998970031738,0.0049089990234433,0.0086614846823587,4136,5.359845167021512e-05,0.910021594817244
residential,0000000002.bin,EB-Octree(Axis),1.0,0.5484510714512141,,,0.0001893348089652,0.0070000290870666,0.0002187521919817,0.0099498361278938,6644,2.0224706073106924e-06,0.999497731420248
residential,0000000002.bin,EB-Octree(L2),1.0,0.5385726399543523,,,0.0004938662168569,0.00999999884516,0.0005435235140678,0.0100001335145179,6525,6.182283757955329e-06,0.99879459577104
residential,0000000002.bin,EB-HC-3D(Axis),1.0,0.2459140355882415,,,0.0037740732077509,0.0049991607666015,0.0048356467046521,0.0086024348948068,2979,5.062303383460705e-05,0.9020804128966484
residential,0000000002.bin,EB-HC-3D(L2),1.0,0.2459146959994928,,,0.0037740683183073,0.0049991607666015,0.0048356393335842,0.0086024348948068,2979,5.062290645888079e-05,0.9020804128966484
residential,0000000003.bin,Huffman,0.0,0.6467463423550404,,,0.0,0.0,0.0,0.0,7841,0.0,1.0
residential,0000000003.bin,EB-HC(Axis),1.0,0.3345593669496178,,,0.0046746176667511,0.0090000629425048,0.0058618679097286,0.0103929281365734,4057,7.614190950621603e-05,0.8937197303029344
residential,0000000003.bin,EB-HC(L2),1.0,0.3412959531652519,,,0.0039239739999175,0.0079998970031738,0.0049205451982507,0.0086614846823587,4138,5.388213013798143e-05,0.9023354226987814
residential,0000000003.bin,EB-Octree(Axis),1.0,0.5495837556484648,,,0.0001867953687906,0.0070000886917114,0.0002159330189837,0.0099498361278938,6663,2.0312770390380985e-06,0.999514985282312
residential,0000000003.bin,EB-Octree(L2),1.0,0.5399727870687107,,,0.0004910839488729,0.0099999997764825,0.0005405665372043,0.0100003242510865,6547,6.1785456324846415e-06,0.9988795424519624
residential,0000000003.bin,EB-HC-3D(Axis),1.0,0.2462717492292749,,,0.0037888826336711,0.0055968761444091,0.004869844309624,0.0085802025379979,2986,5.1244294392891744e-05,0.8897588079302943
residential,0000000003.bin,EB-HC-3D(L2),1.0,0.2462717492292749,,,0.0037888826336711,0.0055968761444091,0.004869844309624,0.0085802025379979,2986,5.1244294392891744e-05,0.8897588079302943
residential,0000000004.bin,Huffman,0.0,0.6473224064265677,,,0.0,0.0,0.0,0.0,7850,0.0,1.0
residential,0000000004.bin,EB-HC(Axis),1.0,0.3345354118339416,,,0.0046717324294149,0.0090000629425048,0.0058595688599969,0.0103929281365734,4057,7.607176071774694e-05,0.8784920796578036
residential,0000000004.bin,EB-HC(L2),1.0,0.3412715377896006,,,0.0039245090447366,0.0070000886917114,0.004917625642369,0.0086614846823587,4139,5.375206051465218e-05,0.8943848999336053
residential,0000000004.bin,EB-Octree(Axis),1.0,0.5501138741762925,,,0.0001874373701866,0.0080000162124633,0.0002155002623455,0.0099498361278938,6671,1.999005125839787e-06,0.9994490082147868
residential,0000000004.bin,EB-Octree(L2),1.0,0.5402557748590098,,,0.0004932824522256,0.010000005364418,0.0005423040508587,0.0100001335145179,6551,6.201427118727413e-06,0.998747808665164
residential,0000000004.bin,EB-HC-3D(Axis),1.0,0.2458811327775534,,,0.0037882034666836,0.0060641765594482,0.0048674344580166,0.0085955147842875,2982,5.122779961094928e-05,0.8905176362803482
residential,0000000004.bin,EB-HC-3D(L2),1.0,0.2458811327775534,,,0.0037882034666836,0.0060641765594482,0.0048674344580166,0.0085955147842875,2982,5.122779961094928e-05,0.8905176362803482
road,0000000000.bin,Huffman,0.0,0.6531643403935755,,,0.0,0.0,0.0,0.0,7766,0.0,1.0
road,0000000000.bin,EB-HC(Axis),1.0,0.3422622652530032,,,0.0046539208851754,0.0089998245239257,0.0058235387661705,0.0103929281365734,4069,7.538804051748321e-05,0.8732278926810527
road,0000000000.bin,EB-HC(L2),1.0,0.3487027511527063,,,0.003904438810423,0.0079998970031738,0.0048761063598662,0.0086614846823587,4146,5.3074335132989286e-05,0.8938150468596282
road,0000000000.bin,EB-Octree(Axis),1.0,0.5602785336875566,,,0.0001208827961818,0.0080001354217529,0.0001409288858326,0.0100500131228995,6661,1.33189204122387e-06,0.9996719653376708
road,0000000000.bin,EB-Octree(L2),1.0,0.5553447083175198,,,0.000278175692074,0.010000005364418,0.0003107974183291,0.0100001335145179,6603,3.502451141082869e-06,0.999179980592874
road,0000000000.bin,EB-HC-3D(Axis),1.0,0.2808949523171214,,,0.0037917247973382,0.0057959556579589,0.0048726524015255,0.0085780783291053,3340,5.129995629878748e-05,0.8765531833044816
road,0000000000.bin,EB-HC-3D(L2),1.0,0.2808949523171214,,,0.0037917247973382,0.0057959556579589,0.0048726524015255,0.0085780783291053,3340,5.129995629878748e-05,0.8765531833044816
road,0000000001.bin,Huffman,0.0,0.6532573404475895,,,0.0,0.0,0.0,0.0,7764,0.0,1.0
road,0000000001.bin,EB-HC(Axis),1.0,0.3423399225025379,,,0.004650202114135,0.0089999437332153,0.0058178149782729,0.0103929281365734,4069,7.52756745590992e-05,0.8772228770563214
road,0000000001.bin,EB-HC(L2),1.0,0.3488637924209744,,,0.0038949283771216,0.0080000162124633,0.0048630730376455,0.0086614846823587,4146,5.284501466584825e-05,0.8973658309158724
road,0000000001.bin,EB-Octree(Axis),1.0,0.560118427323914,,,0.0001226200693054,0.0070000290870666,0.0001433092644767,0.0099498361278938,6657,1.3567376247744113e-06,0.99964517713849
road,0000000001.bin,EB-Octree(L2),1.0,0.5553320569679051,,,0.0002743782824836,0.0099999997764825,0.000307872123761,0.0100001335145179,6600,3.445976211952556e-06,0.9991675650595668
road,0000000001.bin,EB-HC-3D(Axis),1.0,0.2795590345938115,,,0.003787791589275,0.0056214332580566,0.004871821665366,0.0085386681436443,3323,5.125069439494179e-05,0.891294815579056
