Network,Method,Compression_Ratio,Frame_Size_MB,Bitrate_Mbps,Network_Utilization_%,Transmission_Time_ms,Total_Latency_ms,Feasible,Meets_Deadline,Processing_Time_ms
Ethernet_100Mbps,Uncompressed,1.0,1.88,150.39999999999998,150.39999999999998,150.39999999999998,inf,False,False,
TSN_1Gbps,Uncompressed,1.0,1.88,150.39999999999998,15.039999999999997,15.04,17.791999999999998,True,True,
TSN_1Gbps,EB-HC(Axis),0.3414993690491903,0.6420188138124777,51.361505104998216,5.136150510499822,5.136150510499822,10.892958036024812,True,True,3.5
TSN_1Gbps,EB-HC(L2),0.34812675692741957,0.6544783030235487,52.358264241883894,5.23582642418839,5.23582642418839,11.597617745397809,True,True,4.1
TSN_1Gbps,EB-HC-3D(Axis),0.26046675944658243,0.4896775077595749,39.174200620765994,3.9174200620765993,3.9174200620765993,11.31329106518043,True,True,5.2
TSN_1Gbps,EB-HC-3D(L2),0.2604678932777441,0.4896796393621589,39.17437114897271,3.917437114897271,3.9174371148972718,12.213308970642135,True,True,6.1
TSN_1Gbps,EB-Octree(Axis),0.5508819207583706,1.0356580110257367,82.85264088205894,8.285264088205894,8.285264088205894,15.699527292616189,True,True,5.0
TSN_1Gbps,EB-Octree(L2),0.5437005458013026,1.0221570261064488,81.7725620885159,8.17725620885159,8.17725620885159,15.58611901929417,True,True,5.0
TSN_1Gbps,Huffman,0.6515098348818222,1.2248384895778257,97.98707916622605,9.798707916622606,9.798707916622606,15.088643312453735,True,True,2.8
